reflection_id,dimension,rank,sentence,similarity,is_exact_match,true_score
R078,what,3,I need to be the one who catches this.,0.0562,True,2
R078,why,1,"Renal dose adjustment is critically important because the consequences of getting it wrong — toxicity or therapeutic failure — are often irreversible, especially in patients with already-compromised renal function.",0.1575,True,2
R078,why,2,"I have not yet fully worked out how I will apply this in practice, but I know I need to make renal function review a standard part of my patient assessment.",0.1453,True,2
R078,why,3,I need to be the one who catches this.,0.0643,True,2
R078,how,1,"I have not yet fully worked out how I will apply this in practice, but I know I need to make renal function review a standard part of my patient assessment.",0.2936,True,0
R078,how,2,"Today we reviewed renal dose adjustment with a focus on calculating creatinine clearance, interpreting GFR stages, and applying dose modification recommendations from references like Lexicomp and the drug package insert.",0.2869,True,0
R078,how,3,"Renal dose adjustment is critically important because the consequences of getting it wrong — toxicity or therapeutic failure — are often irreversible, especially in patients with already-compromised renal function.",0.2149,True,0
R079,what,1,This experience made me aware of how critical pharmacist review of renal function is in complex patients.,0.179,True,1
R079,what,2,I feel personally motivated by this topic because I cared for a family member with end-stage renal disease who experienced a preventable drug toxicity when a physician did not adjust her antibiotic dose.,0.178,True,1
R079,what,3,I will also ask my preceptor to review the site's process for identifying patients with undocumented or fluctuating renal function.,0.1101,True,1
R079,why,1,I feel personally motivated by this topic because I cared for a family member with end-stage renal disease who experienced a preventable drug toxicity when a physician did not adjust her antibiotic dose.,0.2897,True,2
R079,why,2,This experience made me aware of how critical pharmacist review of renal function is in complex patients.,0.2523,True,2
R079,why,3,I will also ask my preceptor to review the site's process for identifying patients with undocumented or fluctuating renal function.,0.1529,True,2
R079,how,1,This experience made me aware of how critical pharmacist review of renal function is in complex patients.,0.3324,True,2
R079,how,2,I feel personally motivated by this topic because I cared for a family member with end-stage renal disease who experienced a preventable drug toxicity when a physician did not adjust her antibiotic dose.,0.323,True,2
R079,how,3,"We discussed renal dose adjustment in class, reviewing the Cockcroft-Gault equation and some key drug examples.",0.3157,True,2
R080,what,1,Renal dose adjustment is a clinically important skill and I understand that errors in this area can cause serious harm.,0.1755,True,2
R080,what,2,We also discussed the unique challenges of dosing in patients receiving hemodialysis or continuous renal replacement therapy.,0.0625,True,2
R080,what,3,I will keep this in mind when reviewing medication orders during clinical rotations.,0.0557,True,2
R080,why,1,Renal dose adjustment is a clinically important skill and I understand that errors in this area can cause serious harm.,0.1921,True,1
R080,why,2,I will keep this in mind when reviewing medication orders during clinical rotations.,0.1639,True,1
R080,why,3,We also discussed the unique challenges of dosing in patients receiving hemodialysis or continuous renal replacement therapy.,0.1005,True,1
R080,how,1,I will keep this in mind when reviewing medication orders during clinical rotations.,0.4165,True,0
R080,how,2,"In today's session, we covered renal pharmacokinetics and dose adjustment strategies, including the Cockcroft-Gault equation, GFR staging, and drug-specific adjustment recommendations.",0.3799,True,0
R080,how,3,We also discussed the unique challenges of dosing in patients receiving hemodialysis or continuous renal replacement therapy.,0.2776,True,0
R081,what,1,Patient safety is important in this area since kidney impairment is common and many drugs require adjusted doses.,0.1261,True,1
R081,what,2,I will review renal function when dispensing medications during my rotations.,0.083,True,1
R081,what,3,We covered renal dosing today including CrCl calculations and some drug examples.,0.0758,True,1
R081,why,1,Patient safety is important in this area since kidney impairment is common and many drugs require adjusted doses.,0.1871,True,1
R081,why,2,I will review renal function when dispensing medications during my rotations.,0.1385,True,1
R081,why,3,We covered renal dosing today including CrCl calculations and some drug examples.,0.0753,True,1
R081,how,1,I will review renal function when dispensing medications during my rotations.,0.3565,True,1
R081,how,2,Patient safety is important in this area since kidney impairment is common and many drugs require adjusted doses.,0.3267,True,1
R081,how,3,We covered renal dosing today including CrCl calculations and some drug examples.,0.303,True,1
R082,what,1,I will practice creatinine clearance calculations and remember to check renal function for high-risk drugs at my site.,0.2213,True,0
R082,what,2,Class today covered kidney-related drug dosing.,0.1297,True,0
R082,why,1,I will practice creatinine clearance calculations and remember to check renal function for high-risk drugs at my site.,0.2261,True,0
R082,why,2,Class today covered kidney-related drug dosing.,0.1397,True,0
R082,how,1,Class today covered kidney-related drug dosing.,0.4846,True,1
R082,how,2,I will practice creatinine clearance calculations and remember to check renal function for high-risk drugs at my site.,0.3942,True,1
R083,what,1,This is clearly an important area for clinical pharmacists to understand.,0.266,True,0
R083,what,2,We discussed drug dosing and kidney function in class.,0.2594,True,0
R083,what,3,I will pay attention to this in practice.,0.1273,True,0
R083,why,1,This is clearly an important area for clinical pharmacists to understand.,0.3148,True,1
R083,why,2,I will pay attention to this in practice.,0.2161,True,1
R083,why,3,We discussed drug dosing and kidney function in class.,0.2078,True,1
R083,how,1,This is clearly an important area for clinical pharmacists to understand.,0.5166,True,0
R083,how,2,We discussed drug dosing and kidney function in class.,0.459,True,0
R083,how,3,I will pay attention to this in practice.,0.161,True,0
R084,what,1,I will document the number of discrepancies or education gaps I identify and debrief with my preceptor after each encounter.,0.3353,True,2
R084,what,2,"This topic helped me connect several concepts from prior sessions — medication reconciliation, patient counseling, drug interactions — into an integrated model of the care transition process.",0.1658,True,2
R084,what,3,"We also discussed the typical discharge medication error profile: omitted medications, dose changes not communicated, new drug-drug interactions from combined inpatient and outpatient regimens, and inadequate patient education about medication changes.",0.1583,True,2
R084,why,1,I will document the number of discrepancies or education gaps I identify and debrief with my preceptor after each encounter.,0.3242,True,2
R084,why,2,I now see the discharge interaction as one of the highest-stakes moments in pharmacy practice and one of the areas where pharmacists are most underpresent relative to the evidence for their impact.,0.1763,True,2
R084,why,3,"This topic helped me connect several concepts from prior sessions — medication reconciliation, patient counseling, drug interactions — into an integrated model of the care transition process.",0.1681,True,2
R084,how,1,"Today's session focused on transitions of care pharmacy — the high-risk period when patients move between care settings such as from hospital to home, hospital to skilled nursing facility, or emergency department to outpatient.",0.4986,True,2
R084,how,2,"We reviewed the evidence base for pharmacist-led discharge interventions, including the PILL study and Project Re-Engineered Discharge (RED), both of which demonstrated significant reductions in 30-day readmissions when pharmacists were involved in discharge counseling and medication reconciliation.",0.4373,True,2
R084,how,3,"At my hospital rotation, I will ask to participate in at least three pharmacist-led discharge counseling sessions, focusing on patients who had medication changes during hospitalization.",0.4349,True,2
R085,what,1,"During my hospital rotation, I will ask to observe discharge counseling sessions, paying particular attention to how pharmacists explain medication changes to patients in plain language, and I will practice these conversations myself under supervision.",0.2036,True,2
R085,what,2,We also reviewed CMS quality measures related to readmissions and how pharmacist involvement affects them.,0.1977,True,2
R085,what,3,"In class, we reviewed transitions of care concepts, including the care transition model, common discharge medication errors, and evidence-based pharmacy interventions like the MTM discharge bundle.",0.1556,True,2
R085,why,1,"Transitions of care safety is clearly important, and pharmacists are well-positioned to intervene.",0.2402,True,1
R085,why,2,"During my hospital rotation, I will ask to observe discharge counseling sessions, paying particular attention to how pharmacists explain medication changes to patients in plain language, and I will practice these conversations myself under supervision.",0.229,True,1
R085,why,3,We also reviewed CMS quality measures related to readmissions and how pharmacist involvement affects them.,0.2066,True,1
R085,how,1,"In class, we reviewed transitions of care concepts, including the care transition model, common discharge medication errors, and evidence-based pharmacy interventions like the MTM discharge bundle.",0.5078,True,2
R085,how,2,"Transitions of care safety is clearly important, and pharmacists are well-positioned to intervene.",0.4531,True,2
R085,how,3,"During my hospital rotation, I will ask to observe discharge counseling sessions, paying particular attention to how pharmacists explain medication changes to patients in plain language, and I will practice these conversations myself under supervision.",0.4317,True,2
R086,what,1,"We discussed transitions of care in class today, reviewing some statistics on readmissions and the role of pharmacists.",0.2779,True,1
R086,what,2,I plan to ask about the hospital-to-community pharmacy communication processes at each of my rotation sites and think about where I can intervene most effectively.,0.089,True,1
R086,what,3,This topic resonated with me because my mother was readmitted to the hospital within two weeks of a prior discharge after she ran out of a cardiac medication because the discharge prescription was never sent to the pharmacy.,0.0821,True,1
R086,why,1,"We discussed transitions of care in class today, reviewing some statistics on readmissions and the role of pharmacists.",0.2415,True,2
R086,why,2,I plan to ask about the hospital-to-community pharmacy communication processes at each of my rotation sites and think about where I can intervene most effectively.,0.1351,True,2
R086,why,3,This topic resonated with me because my mother was readmitted to the hospital within two weeks of a prior discharge after she ran out of a cardiac medication because the discharge prescription was never sent to the pharmacy.,0.1283,True,2
R086,how,1,"We discussed transitions of care in class today, reviewing some statistics on readmissions and the role of pharmacists.",0.517,True,2
R086,how,2,I plan to ask about the hospital-to-community pharmacy communication processes at each of my rotation sites and think about where I can intervene most effectively.,0.5165,True,2
R086,how,3,This topic resonated with me because my mother was readmitted to the hospital within two weeks of a prior discharge after she ran out of a cardiac medication because the discharge prescription was never sent to the pharmacy.,0.3691,True,2
R087,what,1,"Today's class covered transitions of care in detail, reviewing the epidemiology of medication-related readmissions, specific error types at discharge, and pharmacist-led intervention models.",0.1766,True,2
R087,what,2,I want to be the pharmacist who closes those gaps.,0.1327,True,2
R087,what,3,Understanding transitions of care makes me think about the real costs of gaps in pharmacy services.,0.1202,True,2
R087,why,1,Understanding transitions of care makes me think about the real costs of gaps in pharmacy services.,0.198,True,2
R087,why,2,I am still thinking about how to translate this into specific actions at my upcoming rotation.,0.1375,True,2
R087,why,3,"Today's class covered transitions of care in detail, reviewing the epidemiology of medication-related readmissions, specific error types at discharge, and pharmacist-led intervention models.",0.1118,True,2
R087,how,1,I want to be the pharmacist who closes those gaps.,0.4857,True,0
R087,how,2,"Today's class covered transitions of care in detail, reviewing the epidemiology of medication-related readmissions, specific error types at discharge, and pharmacist-led intervention models.",0.4634,True,0
R087,how,3,"We reviewed the PILL study protocol, which involved pharmacist-conducted counseling, medication reconciliation, and 72-hour follow-up calls, and how it reduced readmissions by 18%.",0.4454,True,0
R088,what,1,Class today covered transitions of care and how medication errors commonly occur when patients move between settings.,0.2236,True,1
R088,what,2,"Transitions of care are a high-risk period for patients, and pharmacists have an important role in preventing medication-related readmissions.",0.1086,True,1
R088,what,3,We discussed the pharmacist's role in preventing these errors.,0.0813,True,1
R088,why,1,Class today covered transitions of care and how medication errors commonly occur when patients move between settings.,0.1672,True,1
R088,why,2,"Transitions of care are a high-risk period for patients, and pharmacists have an important role in preventing medication-related readmissions.",0.1225,True,1
R088,why,3,I will look for opportunities to participate in discharge counseling during my hospital rotation.,0.0887,True,1
R088,how,1,"Transitions of care are a high-risk period for patients, and pharmacists have an important role in preventing medication-related readmissions.",0.4736,True,1
R088,how,2,Class today covered transitions of care and how medication errors commonly occur when patients move between settings.,0.4333,True,1
R088,how,3,We discussed the pharmacist's role in preventing these errors.,0.3757,True,1
R089,what,1,We talked about how patients' medications can get mixed up when they move from one place to another.,0.1022,True,0
R089,what,2,I will try to participate in discharge counseling at my rotation site when I have the chance.,0.0407,True,0
R089,why,1,We talked about how patients' medications can get mixed up when they move from one place to another.,0.1724,True,0
R089,why,2,I will try to participate in discharge counseling at my rotation site when I have the chance.,0.1098,True,0
R089,how,1,We talked about how patients' medications can get mixed up when they move from one place to another.,0.3495,True,1
R089,how,2,I will try to participate in discharge counseling at my rotation site when I have the chance.,0.2376,True,1
R090,what,1,I want to learn more about how this works in practice.,0.3423,True,0
R090,what,2,This is an important area where pharmacists can make a real difference.,0.1562,True,0
R090,what,3,Today we discussed care transitions and medication safety.,0.1113,True,0
R090,why,1,I want to learn more about how this works in practice.,0.3936,True,1
R090,why,2,This is an important area where pharmacists can make a real difference.,0.2275,True,1
R090,why,3,Today we discussed care transitions and medication safety.,0.1198,True,1
R090,how,1,This is an important area where pharmacists can make a real difference.,0.5315,True,0
R090,how,2,Today we discussed care transitions and medication safety.,0.3733,True,0
R090,how,3,I want to learn more about how this works in practice.,0.2787,True,0
R091,what,1,"During my internship, when I observe a near miss or error, I will attempt to do a brief informal RCA in my head — identifying at least three contributing factors beyond the individual — and share those observations with my preceptor rather than just noting that an error occurred.",0.2569,True,2
R091,what,2,"This realization makes me want to be someone who does not just avoid errors personally, but who actively advocates for system improvements.",0.1864,True,2
R091,what,3,"Before today, I would have attributed most errors to individual carelessness.",0.1829,True,2
R091,why,1,"During my internship, when I observe a near miss or error, I will attempt to do a brief informal RCA in my head — identifying at least three contributing factors beyond the individual — and share those observations with my preceptor rather than just noting that an error occurred.",0.2645,True,2
R091,why,2,"This realization makes me want to be someone who does not just avoid errors personally, but who actively advocates for system improvements.",0.2466,True,2
R091,why,3,"This session focused on root cause analysis (RCA) as a patient safety methodology, including its theoretical basis in just culture, the difference between RCA and blame-based error investigation, and the structured fishbone (Ishikawa) diagram approach to identifying contributing factors.",0.1822,True,2
R091,how,1,The RCA framework transformed how I think about pharmacy errors.,0.4387,True,2
R091,how,2,"We reviewed a case of a wrong-dose dispensing error and walked through the complete RCA process — from identifying the immediate cause to uncovering the latent system conditions that made the error possible: inadequate lighting, lack of a second-check policy, a poorly designed label template, and staffing shortages on the day the error occurred.",0.2228,True,2
R091,how,3,"During my internship, when I observe a near miss or error, I will attempt to do a brief informal RCA in my head — identifying at least three contributing factors beyond the individual — and share those observations with my preceptor rather than just noting that an error occurred.",0.1704,True,2
R092,what,1,We also discussed the psychological safety required for honest RCA and how just culture principles facilitate reporting.,0.251,True,2
R092,what,2,I plan to approach any errors or near misses I observe during rotations with a root cause mindset — identifying systemic factors rather than stopping at individual blame.,0.1663,True,2
R092,what,3,"In today's class, we covered the root cause analysis framework, including the Swiss Cheese Model revisited in the context of structured RCA, the difference between proximate causes and root causes, and how healthcare organizations use RCA reports to drive systemic improvement.",0.0946,True,2
R092,why,1,We also discussed the psychological safety required for honest RCA and how just culture principles facilitate reporting.,0.2734,True,1
R092,why,2,I plan to approach any errors or near misses I observe during rotations with a root cause mindset — identifying systemic factors rather than stopping at individual blame.,0.2559,True,1
R092,why,3,"In today's class, we covered the root cause analysis framework, including the Swiss Cheese Model revisited in the context of structured RCA, the difference between proximate causes and root causes, and how healthcare organizations use RCA reports to drive systemic improvement.",0.1726,True,1
R092,how,1,We also discussed the psychological safety required for honest RCA and how just culture principles facilitate reporting.,0.1517,True,2
R092,how,2,"In today's class, we covered the root cause analysis framework, including the Swiss Cheese Model revisited in the context of structured RCA, the difference between proximate causes and root causes, and how healthcare organizations use RCA reports to drive systemic improvement.",0.1318,True,2
R092,how,3,We reviewed a hospital case where a patient received a tenfold heparin overdose and practiced identifying root causes using a fishbone diagram.,0.0895,True,2
R093,what,1,"The topic resonated with me because during a previous internship, a dispensing error occurred and the response from the manager was to criticize the technician publicly rather than investigate why the error happened.",0.2515,True,1
R093,what,2,We covered root cause analysis in class and went through the basic method using a case example.,0.2169,True,1
R093,what,3,I am committed to supporting just culture in any organization I work in.,0.1991,True,1
R093,why,1,"The topic resonated with me because during a previous internship, a dispensing error occurred and the response from the manager was to criticize the technician publicly rather than investigate why the error happened.",0.3261,True,2
R093,why,2,"During my rotations, I will model the behavior of identifying systemic contributing factors when errors occur and advocate for reporting rather than concealment when I observe near misses.",0.2655,True,2
R093,why,3,I am committed to supporting just culture in any organization I work in.,0.2498,True,2
R093,how,1,"The topic resonated with me because during a previous internship, a dispensing error occurred and the response from the manager was to criticize the technician publicly rather than investigate why the error happened.",0.1779,True,2
R093,how,2,"That approach felt wrong at the time, and this class gave me the framework to understand why — blame-focused responses suppress reporting and leave the system conditions intact.",0.1586,True,2
R093,how,3,"During my rotations, I will model the behavior of identifying systemic contributing factors when errors occur and advocate for reporting rather than concealment when I observe near misses.",0.1506,True,2
R094,what,1,I want to be a pharmacist who approaches errors with curiosity rather than judgment.,0.2945,True,2
R094,what,2,"The concept that resonated most was systems thinking — the idea that individual errors are predictable outputs of flawed systems, not aberrations caused by bad people.",0.2578,True,2
R094,what,3,"Today's class walked through root cause analysis as a structured patient safety method, covering the fishbone diagram, the five whys technique, and the distinction between proximate and root causes.",0.1882,True,2
R094,why,1,I want to be a pharmacist who approaches errors with curiosity rather than judgment.,0.2703,True,2
R094,why,2,"The concept that resonated most was systems thinking — the idea that individual errors are predictable outputs of flawed systems, not aberrations caused by bad people.",0.2539,True,2
R094,why,3,"Today's class walked through root cause analysis as a structured patient safety method, covering the fishbone diagram, the five whys technique, and the distinction between proximate and root causes.",0.2386,True,2
R094,how,1,I want to be a pharmacist who approaches errors with curiosity rather than judgment.,0.5248,True,0
R094,how,2,We reviewed case examples from pharmacy and nursing and discussed how RCA reports are used by pharmacy quality departments to drive system improvements.,0.4447,True,0
R094,how,3,I am still figuring out how to translate this into concrete actions during my rotations.,0.1806,True,0
R095,what,1,I will try to apply a root cause mindset when I encounter errors or near misses during my training.,0.2567,True,1
R095,what,2,We went through a case and identified different contributing factors.,0.1504,True,1
R095,what,3,We discussed root cause analysis and how it is used to investigate errors in pharmacy and healthcare.,0.1433,True,1
R095,why,1,I will try to apply a root cause mindset when I encounter errors or near misses during my training.,0.3533,True,1
R095,why,2,We went through a case and identified different contributing factors.,0.214,True,1
R095,why,3,"RCA is a valuable safety tool because it focuses on system improvement rather than individual blame, which leads to better long-term outcomes.",0.2043,True,1
R095,how,1,We discussed root cause analysis and how it is used to investigate errors in pharmacy and healthcare.,0.2857,True,1
R095,how,2,I will try to apply a root cause mindset when I encounter errors or near misses during my training.,0.2407,True,1
R095,how,3,We went through a case and identified different contributing factors.,0.1415,True,1
R096,what,1,Today we talked about how errors are investigated in healthcare settings.,0.1566,True,0
R096,what,2,It seems like there is more to errors than just one person making a mistake.,0.106,True,0
R096,what,3,I will keep this in mind when I encounter any problems during my rotations.,0.0888,True,0
R096,why,1,I will keep this in mind when I encounter any problems during my rotations.,0.1549,True,1
R096,why,2,It seems like there is more to errors than just one person making a mistake.,0.1396,True,1
R096,why,3,Today we talked about how errors are investigated in healthcare settings.,0.128,True,1
R096,how,1,Today we talked about how errors are investigated in healthcare settings.,0.2097,True,0
R096,how,2,I will keep this in mind when I encounter any problems during my rotations.,0.068,True,0
R096,how,3,It seems like there is more to errors than just one person making a mistake.,0.024,True,0
R097,what,1,I will try to think about the bigger picture whenever I notice a problem at my internship site.,0.1877,True,0
R097,what,2,Class today covered safety investigation methods.,0.1803,True,0
R097,why,1,I will try to think about the bigger picture whenever I notice a problem at my internship site.,0.2518,True,0
R097,why,2,Class today covered safety investigation methods.,0.1353,True,0
R097,how,1,Class today covered safety investigation methods.,0.2318,True,1
R097,how,2,I will try to think about the bigger picture whenever I notice a problem at my internship site.,0.1756,True,1
R098,what,1,Understanding this discomfort — and recognizing it as a clinical skill gap — was valuable.,0.2999,True,2
R098,what,2,"Today's class covered medication error disclosure — the ethical and legal framework for communicating errors to patients and families, the communication techniques used in disclosure conversations, and the evidence showing that transparent disclosure actually reduces malpractice claims rather than increasing them.",0.1358,True,2
R098,what,3,"I found myself wanting to qualify everything, minimize the significance, and avoid saying directly that an error had occurred.",0.1183,True,2
R098,why,1,Understanding this discomfort — and recognizing it as a clinical skill gap — was valuable.,0.366,True,2
R098,why,2,I now understand that disclosure is not just the right thing to do ethically; it is also the most effective way to preserve the therapeutic relationship and address patient harm.,0.1771,True,2
R098,why,3,"I found myself wanting to qualify everything, minimize the significance, and avoid saying directly that an error had occurred.",0.157,True,2
R098,how,1,We reviewed the CANDOR toolkit and practiced using it in a simulated disclosure scenario where a patient had received an incorrect dose of a blood pressure medication for two weeks.,0.3348,True,2
R098,how,2,"Today's class covered medication error disclosure — the ethical and legal framework for communicating errors to patients and families, the communication techniques used in disclosure conversations, and the evidence showing that transparent disclosure actually reduces malpractice claims rather than increasing them.",0.3271,True,2
R098,how,3,Understanding this discomfort — and recognizing it as a clinical skill gap — was valuable.,0.2323,True,2
R099,what,1,Error disclosure is a difficult but necessary skill for pharmacists to develop.,0.2626,True,2
R099,what,2,We went through a case study where a patient received a wrong drug for three days and the healthcare team debated whether and how to disclose the error.,0.1659,True,2
R099,what,3,I plan to practice disclosure communication in simulation settings whenever possible and ask my preceptor to review the site's disclosure policy with me.,0.1399,True,2
R099,why,1,Error disclosure is a difficult but necessary skill for pharmacists to develop.,0.2077,True,1
R099,why,2,"In class, we covered error disclosure from both ethical and practical perspectives, reviewing the legal landscape around apology laws, the CANDOR toolkit, and the psychological impact of disclosure on patients and healthcare providers.",0.1785,True,1
R099,why,3,I plan to practice disclosure communication in simulation settings whenever possible and ask my preceptor to review the site's disclosure policy with me.,0.1523,True,1
R099,how,1,Error disclosure is a difficult but necessary skill for pharmacists to develop.,0.528,True,2
R099,how,2,We went through a case study where a patient received a wrong drug for three days and the healthcare team debated whether and how to disclose the error.,0.3431,True,2
R099,how,3,I plan to practice disclosure communication in simulation settings whenever possible and ask my preceptor to review the site's disclosure policy with me.,0.2543,True,2
R100,what,1,This topic connects to something I believe in strongly — patient autonomy.,0.204,True,1
R100,what,2,We discussed medication error disclosure in class today.,0.1902,True,1
R100,what,3,I want to be someone who acts with integrity in those moments.,0.1854,True,1
R100,why,1,I plan to learn the disclosure process at my rotation sites and be willing to participate in those conversations when appropriate.,0.2819,True,2
R100,why,2,This topic connects to something I believe in strongly — patient autonomy.,0.2792,True,2
R100,why,3,"The legal and ethical framework was complex, and the simulated exercise was challenging.",0.2061,True,2
R100,how,1,We discussed medication error disclosure in class today.,0.4402,True,1
R100,how,2,I plan to learn the disclosure process at my rotation sites and be willing to participate in those conversations when appropriate.,0.2638,True,1
R100,how,3,This topic connects to something I believe in strongly — patient autonomy.,0.2626,True,1
R101,what,1,"I understand intellectually that disclosure is the right approach, but I am still working on the emotional readiness to do it well in practice.",0.165,True,2
R101,what,2,This topic matters deeply because patients who are harmed by medical errors deserve honesty.,0.1558,True,2
R101,what,3,"We practiced structured disclosure in pairs, which was surprisingly difficult — the challenge of being clear about what happened while also being compassionate was not easy to balance.",0.1547,True,2
R101,why,1,"I understand intellectually that disclosure is the right approach, but I am still working on the emotional readiness to do it well in practice.",0.3201,True,2
R101,why,2,"We practiced structured disclosure in pairs, which was surprisingly difficult — the challenge of being clear about what happened while also being compassionate was not easy to balance.",0.2566,True,2
R101,why,3,Research shows that patients primarily want acknowledgment and an apology — not litigation — and that concealment or deflection makes outcomes worse for everyone.,0.2286,True,2
R101,how,1,"Today's session covered medication error disclosure, including the CANDOR framework, apology law protections, institutional disclosure policies, and the second victim experience.",0.302,True,0
R101,how,2,"I understand intellectually that disclosure is the right approach, but I am still working on the emotional readiness to do it well in practice.",0.2101,True,0
R101,how,3,This topic matters deeply because patients who are harmed by medical errors deserve honesty.,0.1142,True,0
R102,what,1,We did a practice exercise that was challenging.,0.2429,True,1
R102,what,2,I will learn more about the disclosure policies at my rotation sites.,0.1865,True,1
R102,what,3,"Disclosure is an important professional responsibility, and patients deserve to know when errors have occurred.",0.1572,True,1
R102,why,1,We did a practice exercise that was challenging.,0.3059,True,1
R102,why,2,I will learn more about the disclosure policies at my rotation sites.,0.2603,True,1
R102,why,3,"Disclosure is an important professional responsibility, and patients deserve to know when errors have occurred.",0.2224,True,1
R102,how,1,"We went over the topic of medication error disclosure, including how it should be done and why transparency is important.",0.3305,True,1
R102,how,2,We did a practice exercise that was challenging.,0.2714,True,1
R102,how,3,I will learn more about the disclosure policies at my rotation sites.,0.2448,True,1
R103,what,1,I will work on developing this skill.,0.4067,True,0
R103,what,2,Today we talked about how to tell patients when a medication error has occurred.,0.106,True,0
R103,what,3,This seems like a very difficult thing to do but is clearly important.,0.0521,True,0
R103,why,1,I will work on developing this skill.,0.3939,True,1
R103,why,2,This seems like a very difficult thing to do but is clearly important.,0.1353,True,1
R103,why,3,Today we talked about how to tell patients when a medication error has occurred.,0.0148,True,1
R103,how,1,I will work on developing this skill.,0.3282,True,0
R103,how,2,Today we talked about how to tell patients when a medication error has occurred.,0.2879,True,0
R103,how,3,This seems like a very difficult thing to do but is clearly important.,0.0782,True,0
R104,what,1,Class today was about communicating with patients after an error.,0.207,True,0
R104,what,2,I will ask my preceptor about any disclosure procedures at my site and try to learn how this is handled.,0.1211,True,0
R104,why,1,Class today was about communicating with patients after an error.,0.1582,True,0
R104,why,2,I will ask my preceptor about any disclosure procedures at my site and try to learn how this is handled.,0.0989,True,0
R104,how,1,Class today was about communicating with patients after an error.,0.2735,True,1
R104,how,2,I will ask my preceptor about any disclosure procedures at my site and try to learn how this is handled.,0.1917,True,1
R105,what,1,"Today's class covered pharmaceutical storage standards, including USP temperature classifications, requirements for controlled room temperature, refrigerated, and frozen medications, and the safety implications of temperature excursions for different drug classes.",0.1328,True,2
R105,what,2,I had not fully appreciated how much drug storage affects drug safety before this session.,0.1222,True,2
R105,what,3,I will also audit the medication storage areas at my rotation sites and report any temperature excursion logs or improper segregation I observe to my preceptor.,0.1201,True,2
R105,why,1,I had not fully appreciated how much drug storage affects drug safety before this session.,0.205,True,2
R105,why,2,I will also audit the medication storage areas at my rotation sites and report any temperature excursion logs or improper segregation I observe to my preceptor.,0.1282,True,2
R105,why,3,"This session made me realize that improper storage is not just a technical compliance issue — it is a patient safety issue that I, as a pharmacist, have a responsibility to address at the point of dispensing.",0.0692,True,2
R105,how,1,"Today's class covered pharmaceutical storage standards, including USP temperature classifications, requirements for controlled room temperature, refrigerated, and frozen medications, and the safety implications of temperature excursions for different drug classes.",0.3884,True,2
R105,how,2,"We also covered light-sensitive medications, segregation requirements for hazardous drugs, and the regulatory implications of dispensing an expired medication.",0.3635,True,2
R105,how,3,"This session made me realize that improper storage is not just a technical compliance issue — it is a patient safety issue that I, as a pharmacist, have a responsibility to address at the point of dispensing.",0.3405,True,2
R106,what,1,I will make storage counseling a standard part of my practice and will ask to review temperature monitoring logs at my rotation sites.,0.1327,True,2
R106,what,2,Hearing about the insulin case made me think about how patients rely on the pharmacy to ensure the medications they receive are stored properly — they have no way to verify that themselves.,0.1113,True,2
R106,what,3,"In class today, we covered drug storage requirements in detail — USP temperature ranges, refrigerated storage monitoring, cold chain requirements for biologics, and the storage requirements for controlled substances.",0.1005,True,2
R106,why,1,I will make storage counseling a standard part of my practice and will ask to review temperature monitoring logs at my rotation sites.,0.1371,True,2
R106,why,2,Hearing about the insulin case made me think about how patients rely on the pharmacy to ensure the medications they receive are stored properly — they have no way to verify that themselves.,0.126,True,2
R106,why,3,Proper drug storage is an area I had underestimated before.,0.1026,True,2
R106,how,1,Hearing about the insulin case made me think about how patients rely on the pharmacy to ensure the medications they receive are stored properly — they have no way to verify that themselves.,0.3925,True,1
R106,how,2,"In class today, we covered drug storage requirements in detail — USP temperature ranges, refrigerated storage monitoring, cold chain requirements for biologics, and the storage requirements for controlled substances.",0.3365,True,1
R106,how,3,Proper drug storage is an area I had underestimated before.,0.2959,True,1
R107,what,1,This class made me realize that I had identified a genuine safety issue and that speaking up was not only appropriate but required.,0.2801,True,1
R107,what,2,There were several important points about cold chain management and temperature excursions.,0.1137,True,1
R107,what,3,"At my internship, I will check temperature logs and medication storage conditions as part of my regular responsibilities, and I will report concerns about potential temperature excursions to my supervisor promptly.",0.1036,True,1
R107,why,1,This class made me realize that I had identified a genuine safety issue and that speaking up was not only appropriate but required.,0.3433,True,2
R107,why,2,There were several important points about cold chain management and temperature excursions.,0.1656,True,2
R107,why,3,"At my internship, I will check temperature logs and medication storage conditions as part of my regular responsibilities, and I will report concerns about potential temperature excursions to my supervisor promptly.",0.0562,True,2
R107,how,1,Today we reviewed drug storage standards and the safety implications of improper storage.,0.2627,True,2
R107,how,2,This class made me realize that I had identified a genuine safety issue and that speaking up was not only appropriate but required.,0.2565,True,2
R107,how,3,"At my internship, I will check temperature logs and medication storage conditions as part of my regular responsibilities, and I will report concerns about potential temperature excursions to my supervisor promptly.",0.1945,True,2
R108,what,1,"Drug storage is an often-overlooked aspect of medication safety, and I now have a clearer picture of how storage failures can compromise drug integrity and ultimately harm patients.",0.0972,True,2
R108,what,2,"Today's session covered pharmaceutical storage requirements including USP storage condition classifications, monitoring procedures for refrigerators and freezers, and the handling requirements for light-sensitive medications.",0.0584,True,2
R108,what,3,I will pay attention to storage standards at my sites.,0.0483,True,2
